,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
283,GO:0000786,1.92547488044561e-29,1,63,84,nucleosome,CC,HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H2AE;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H2AB;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;HIST1H2AL;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;HIST1H2AG;HIST1H2BL;HIST1H1B;HIST1H2BB;HIST1H2AH;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H2BI;HIST1H2BO;HIST1H3J;HIST1H1E;HIST1H2AI;HIST1H2BF;HIST1H1A;HIST2H2AA3;HIST2H2AA4;HIST4H4;HIST2H2AB;HIST1H4A;HIST1H2AC;HIST1H2AM;HIST2H2AC;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H2BN;HIST1H4K;HIST1H4J;HIST2H2BE;HIST1H2AD;HIST1H1D;GLYR1;HIST1H2AK
11002,GO:0044815,7.91468635756463e-27,1,63,91,DNA packaging complex,CC,HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H2AE;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H2AB;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;HIST1H2AL;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;HIST1H2AG;HIST1H2BL;HIST1H1B;HIST1H2BB;HIST1H2AH;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H2BI;HIST1H2BO;HIST1H3J;HIST1H1E;HIST1H2AI;HIST1H2BF;HIST1H1A;HIST2H2AA3;HIST2H2AA4;HIST4H4;HIST2H2AB;HIST1H4A;HIST1H2AC;HIST1H2AM;HIST2H2AC;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H2BN;HIST1H4K;HIST1H4J;HIST2H2BE;HIST1H2AD;HIST1H1D;GLYR1;HIST1H2AK
7411,GO:0031497,8.95163310660469e-18,1,64,134,chromatin assembly,BP,CDKN2A;HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;PAF1;HIST2H3A;HIST2H3C;NOC2L;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;BAHD1;HIST1H1E;HIST1H2BF;HIST1H1A;SIRT6;TP53;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;DAXX;HIST1H4F;HIST1H2BN;HIST1H4K;HIST1H4J;NAA60;HIST2H2BE;HIST1H1D;UBN1;ASF1B
8227,GO:0032993,9.6691207790686e-18,1,73,163,protein-DNA complex,CC,PARP1;HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H2AE;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H2AB;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;HIST1H2AL;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;MAX;HIST1H2AG;HIST1H2BL;HIST1H1B;HIST1H2BB;HIST1H2AH;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H2BI;HIST1H2BO;HIST1H3J;HIST1H1E;ACD;HIST1H2AI;HIST1H2BF;HIST1H1A;HIST2H2AA3;HIST2H2AA4;RPA2;HIST4H4;HIST2H2AB;KCNIP3;HIST1H4A;HIST1H2AC;HIST1H2AM;HIST2H2AC;HIST2H4A;HIST2H4B;TERF1;GINS2;HIST1H4F;HIST1H2BN;HIST1H4K;GINS4;HIST1H4J;HIST2H2BE;GTF2E1;HIST1H2AD;HIST1H1D;GLYR1;TONSL;HIST1H2AK
2845,GO:0006334,6.17253188788946e-17,1,58,116,nucleosome assembly,BP,HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;HIST1H1E;HIST1H2BF;HIST1H1A;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;DAXX;HIST1H4F;HIST1H2BN;HIST1H4K;HIST1H4J;NAA60;HIST2H2BE;HIST1H1D;UBN1;ASF1B
2842,GO:0006323,1.2819574691257e-16,1,70,166,DNA packaging,BP,CDKN2A;HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;GPER1;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;PAF1;HIST2H3A;HIST2H3C;NOC2L;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;BAHD1;HIST1H1E;HIST1H2BF;HIST1H1A;SIRT6;TP53;HIST4H4;HIST1H4A;CHMP1A;HIST2H4A;HIST2H4B;AKAP8L;DAXX;HIST1H4F;PHF23;HIST1H2BN;ACIN1;HIST1H4K;HIST1H4J;NAA60;HIST2H2BE;HIST1H1D;UBN1;ASF1B;CDCA5
2844,GO:0006333,3.77697874121214e-16,1,67,156,chromatin assembly or disassembly,BP,CDKN2A;HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;MAP1S;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;PAF1;HIST2H3A;HIST2H3C;NOC2L;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;BAHD1;HIST1H1E;HIST1H2BF;HIST1H1A;SIRT6;ARID1A;TP53;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;DAXX;HIST1H4F;MTA2;HIST1H2BN;HIST1H4K;HIST1H4J;NAA60;HIST2H2BE;HIST1H1D;UBN1;ASF1B
8903,GO:0034728,5.55889338399316e-15,1,61,139,nucleosome organization,BP,HIST1H3I;HIST1H2BD;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;PAF1;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;HIST1H1E;HIST1H2BF;HIST1H1A;ARID1A;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;DAXX;HIST1H4F;HIST1H2BN;HIST1H4K;HIST1H4J;NAA60;HIST2H2BE;HIST1H1D;UBN1;ASF1B;VPS72
2850,GO:0006342,2.29846404765509e-14,1,51,107,chromatin silencing,BP,RRP8;HIST1H3I;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H2AE;HIST1H3C;HIST1H4C;HIST1H2AB;HIST1H4L;HIST1H3A;H2AFX;HIST1H2AL;HIST1H4D;HIST1H4I;HIST1H2AG;HIST1H2AH;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H3J;BAHD1;HIST1H2AI;SIRT6;HIST2H2AA3;HIST2H2AA4;ARID1A;HIST4H4;HIST2H2AB;HIST1H4A;HIST1H2AC;HIST1H2AM;HIST2H2AC;HIST2H4A;HIST2H4B;TRIM28;KMT2D;UHRF1;HIST1H4F;HIST1H4K;HIST1H4J;MECP2;HIST1H2AD;PHF8;HIST1H2AK
92,GO:0000183,2.87812727099709e-14,1,29,39,chromatin silencing at rDNA,BP,RRP8;HIST1H3I;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H4L;HIST1H3A;HIST1H4D;HIST1H4I;HIST2H3A;HIST2H3C;HIST2H3D;HIST1H3J;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H4K;HIST1H4J;PHF8
15093,GO:0071103,6.53384980286869e-14,1,83,245,DNA conformation change,BP,CDKN2A;PARP1;HIST1H3I;HIST1H2BD;MCM5;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H2BG;HIST1H2BC;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H2BM;GPER1;HIST1H4L;HIST1H2BH;HIST1H3A;HIST2H2BF;TOP3A;HIST1H2BE;H2AFX;MCM2;CENPO;HIST1H2BJ;HIST1H2BK;HIST1H4D;HIST1H4I;CENPM;HIST1H2BL;HIST1H1B;HIST1H2BB;PAF1;HIST2H3A;HIST2H3C;NOC2L;HIST2H3D;HIST1H2BI;SART3;BRD2;HIST1H2BO;GRWD1;HIST1H3J;BAHD1;HIST1H1E;GTF2H2;HIST1H2BF;HIST1H1A;SIRT6;TP53;HIST4H4;HIST1H4A;ANXA1;ERCC2;CHMP1A;HIST2H4A;HIST2H4B;GINS2;AKAP8L;DAXX;NBN;HIST1H4F;PHF23;HIST1H2BN;ACIN1;HIST1H4K;GINS4;HIST1H4J;NAA60;HMGB3;HIST2H2BE;HIST1H1D;UBN1;ASF1B;CDCA5;UBB;MCM7;GTF2H4
284,GO:0000788,2.69406987996633e-13,1,25,31,nuclear nucleosome,CC,HIST1H3I;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H4L;HIST1H3A;HIST1H4D;HIST1H4I;HIST1H3J;HIST1H1E;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H4K;HIST1H4J
2846,GO:0006335,4.63406083556495e-13,1,25,32,DNA replication-dependent nucleosome assembly,BP,HIST1H3I;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H4L;HIST1H3A;HIST1H4D;HIST1H4I;HIST1H3J;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H4K;HIST1H4J;ASF1B
8900,GO:0034723,4.63406083556495e-13,1,25,32,DNA replication-dependent nucleosome organization,BP,HIST1H3I;HIST1H3E;HIST1H3G;HIST1H4E;HIST1H3F;HIST1H4H;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H4B;HIST1H3C;HIST1H4C;HIST1H4L;HIST1H3A;HIST1H4D;HIST1H4I;HIST1H3J;HIST4H4;HIST1H4A;HIST2H4A;HIST2H4B;HIST1H4F;HIST1H4K;HIST1H4J;ASF1B
